id,time,long_x,lat_y,is_calibrated
42,2014-02-04 02:59:58,12.4847450523467,41.9024857528441,1
42,2014-02-04 02:51:18,12.4887372906877,41.903590444862,1
42,2014-02-04 02:51:18,12.4887870251493,41.903593229088,1
42,2014-02-04 02:51:18,12.4888019207656,41.903592898431796,1
42,2014-02-04 02:51:19,12.4881524533757,41.9035795574015,1
42,2014-02-04 02:51:19,12.4881260823499,41.9035548939598,1
42,2014-02-04 02:51:19,12.4880788987654,41.9035294620452,1
42,2014-02-04 02:51:18,12.488684987337802,41.903588542642105,1
42,2014-02-04 02:51:20,12.488045711098302,41.9035305056684,1
42,2014-02-04 02:51:20,12.4880094324633,41.90351479189629,1
42,2014-02-04 02:51:20,12.487995456811198,41.90347928335,1
42,2014-02-04 02:51:20,12.487952432204098,41.90348758656629,1
42,2014-02-04 02:51:21,12.4879228837638,41.9034995047566,1
42,2014-02-04 02:51:21,12.4879114498214,41.903481893125,1
42,2014-02-04 02:51:21,12.487890595471999,41.903500554465204,1
42,2014-02-04 02:51:20,12.4880137781108,41.9035372019451,1
42,2014-02-04 02:51:18,12.488658056972001,41.9035871353256,1
42,2014-02-04 02:51:18,12.4886215307671,41.9035895146552,1
42,2014-02-04 02:51:18,12.4885835769398,41.9035871711492,1
42,2014-02-04 02:51:16,12.4884246367934,41.9037915466109,1
42,2014-02-04 02:51:16,12.488446463112199,41.90378689631729,1
42,2014-02-04 02:51:16,12.4884279311531,41.903772538187596,1
42,2014-02-04 02:51:16,12.4884121631108,41.9037685893025,1
42,2014-02-04 02:51:17,12.4884129138061,41.903751309258105,1
42,2014-02-04 02:51:17,12.488401224444498,41.903721687514796,1
42,2014-02-04 02:51:17,12.4884338229267,41.903720337859895,1
42,2014-02-04 02:51:17,12.4884766337729,41.9037109557592,1
42,2014-02-04 02:51:17,12.4884872480139,41.903692562517904,1
42,2014-02-04 02:51:18,12.4884400938477,41.9036563530403,1
42,2014-02-04 02:51:18,12.488424025632401,41.903637738589,1
42,2014-02-04 02:51:18,12.488402965060802,41.9036220320896,1
42,2014-02-04 02:51:18,12.488389902380199,41.903591999716895,1
42,2014-02-04 02:51:18,12.4884310796844,41.903590793154294,1
42,2014-02-04 02:51:18,12.488465367109198,41.90358763719429,1
42,2014-02-04 02:51:21,12.4878753753853,41.903480892659104,1
42,2014-02-04 02:51:16,12.4884297391238,41.903797157099795,1
42,2014-02-04 02:51:21,12.4878629444567,41.9034645092752,1
