id,time,long_x,lat_y,is_calibrated
8,2014-02-04 05:30:14,12.715932375766199,41.8856846944193,0
8,2014-02-04 05:30:21,12.7142548665464,41.8856149983612,0
8,2014-02-04 05:30:27,12.7125561574491,41.8858013995301,1
8,2014-02-04 05:30:36,12.7103915979443,41.8854993511645,0
8,2014-02-04 05:30:52,12.706269571222599,41.886523259286,0
8,2014-02-04 05:31:06,12.702677443795302,41.8875313615409,0
8,2014-02-04 05:31:21,12.6993051739448,41.8880649517158,0
8,2014-02-04 05:31:37,12.6967793973505,41.8884999185249,0
8,2014-02-04 05:31:51,12.696189352408199,41.888604550096005,0
8,2014-02-04 05:31:52,12.696078841572099,41.8886225228854,1
8,2014-02-04 05:32:07,12.694503149026302,41.888895721153,0
8,2014-02-04 05:32:21,12.6917566155275,41.88933682766589,0
8,2014-02-04 05:32:36,12.6913407589521,41.8894243295012,0
8,2014-02-04 05:32:51,12.688423457507401,41.8900842694746,0
8,2014-02-04 05:33:06,12.685014637560402,41.8903747302738,0
8,2014-02-04 05:33:12,12.683488853400302,41.8903694142184,1
8,2014-02-04 05:33:21,12.6815113969883,41.8904582938352,0
8,2014-02-04 05:33:36,12.6790059215451,41.8905603632899,0
8,2014-02-04 05:33:51,12.676661514323198,41.8907521334476,0
8,2014-02-04 05:34:10,12.6745211608863,41.8907577300353,0
8,2014-02-04 05:34:15,12.672878175554098,41.8908066962944,1
8,2014-02-04 05:34:21,12.671470049053399,41.8908394016569,0
8,2014-02-04 05:34:37,12.668859977953598,41.8908775200378,0
8,2014-02-04 05:34:51,12.667186297785001,41.8908602068225,0
8,2014-02-04 05:35:06,12.664740131730401,41.89098543867271,0
8,2014-02-04 05:35:13,12.6634708445248,41.890971010149,1
8,2014-02-04 05:35:22,12.6621839408002,41.890721231598604,0
8,2014-02-04 05:36:04,12.659773007783802,41.891317163502,0
8,2014-02-04 05:36:04,12.657164406173502,41.8916701732509,0
8,2014-02-04 05:36:04,12.6546998299931,41.8918483940256,1
8,2014-02-04 05:36:05,12.654635035123501,41.891953260311105,0
8,2014-02-04 05:36:06,12.654635035123501,41.891953260311105,0
8,2014-02-04 05:36:21,12.6524296384217,41.891712015943604,0
8,2014-02-04 05:36:42,12.650164860773499,41.8918819834102,0
8,2014-02-04 05:36:51,12.647619042182699,41.892133940947794,0
8,2014-02-04 05:36:51,12.6476132018802,41.892195491883,1
8,2014-02-04 05:37:07,12.6450557026843,41.892570551291,0
8,2014-02-04 05:37:21,12.6424790343543,41.8922283233557,0
8,2014-02-04 05:37:29,12.640965205428099,41.892271283433104,1
8,2014-02-04 05:37:37,12.639451376501901,41.892314243510604,0
8,2014-02-04 05:37:51,12.636508219333301,41.8922674375127,0
8,2014-02-04 05:37:58,12.6351537475072,41.8924387914705,1
8,2014-02-04 05:38:06,12.633799275681,41.89261014542821,0
8,2014-02-04 05:38:21,12.631379148431499,41.892661721415,0
8,2014-02-04 05:38:34,12.629599049977,41.892668580179404,1
8,2014-02-04 05:38:36,12.6294635420621,41.8927385155465,0
8,2014-02-04 05:38:51,12.627954459437301,41.892605503576796,0
8,2014-02-04 05:39:06,12.6272041396511,41.8927073879235,0
8,2014-02-04 05:39:21,12.6263817543716,41.8927831253009,0
8,2014-02-04 05:39:38,12.625587047239499,41.8928187262416,0
8,2014-02-04 05:39:51,12.625293536363802,41.892814095610106,0
8,2014-02-04 05:40:07,12.6251023545791,41.8927933668325,0
8,2014-02-04 05:40:21,12.6234479990642,41.892833015848105,0
8,2014-02-04 05:40:37,12.6208392583805,41.893126912123606,0
8,2014-02-04 05:40:44,12.6195705138656,41.8932149901426,1
8,2014-02-04 05:40:51,12.6183017693508,41.8933030681615,0
8,2014-02-04 05:41:06,12.6157579352407,41.89328443226079,0
8,2014-02-04 05:41:06,12.6157579352407,41.89328443226079,1
8,2014-02-04 05:41:08,12.6153565894458,41.8935298416186,1
8,2014-02-04 05:41:09,12.6152907410905,41.8940477996858,1
8,2014-02-04 05:41:10,12.6150622383141,41.8926260084621,1
8,2014-02-04 05:41:21,12.613270643632697,41.8932518495097,0
8,2014-02-04 05:41:21,12.613270643632697,41.8932518495097,1
8,2014-02-04 05:41:36,12.6106583294215,41.8934399215129,0
8,2014-02-04 05:41:36,12.6106583294215,41.8934399215129,1
8,2014-02-04 05:41:51,12.608814158494502,41.89366359637221,0
8,2014-02-04 05:41:58,12.6080482533621,41.89370701617911,1
8,2014-02-04 05:42:06,12.607282348229699,41.8937504359859,0
8,2014-02-04 05:42:22,12.6053129759124,41.8937680649923,0
8,2014-02-04 05:42:37,12.6040420959149,41.8937411221742,0
8,2014-02-04 05:42:52,12.6042789789342,41.8947339630155,0
8,2014-02-04 05:43:06,12.603500541840999,41.89401329372,0
8,2014-02-04 05:43:08,12.603534783796801,41.893796618859795,1
8,2014-02-04 05:43:21,12.6029422780953,41.893157193168,0
8,2014-02-04 05:43:36,12.6011318320829,41.893366076089,0
8,2014-02-04 05:43:51,12.5992997520494,41.8936205330161,0
8,2014-02-04 05:44:08,12.597015272639501,41.8936573429559,0
8,2014-02-04 05:44:08,12.5969037183163,41.893660163598206,1
8,2014-02-04 05:44:23,12.594396130260101,41.8937026148226,0
8,2014-02-04 05:44:36,12.591771144689801,41.8941098943603,0
8,2014-02-04 05:44:51,12.5897613859039,41.8941181893031,0
8,2014-02-04 05:44:58,12.588466340321801,41.8939959354355,1
8,2014-02-04 05:45:06,12.5871285744699,41.893971942498396,0
8,2014-02-04 05:45:18,12.5847857048215,41.893598839507206,1
8,2014-02-04 05:45:21,12.5843147452775,41.8936313507331,0
8,2014-02-04 05:45:27,12.583117001258199,41.893558215076396,1
8,2014-02-04 05:45:36,12.5815262454533,41.8936202842252,0
8,2014-02-04 05:45:40,12.5806929242209,41.8938055314622,1
